ticket_id,type,organization,comment,coords,photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
2024-D7CMYW,"{จราจร,ถนน,ความปลอดภัย}","เขตดินแดง,กลุ่มงานสัญญาณไฟจราจร สวจ.สจส.,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)","ขอความช่วยเหลือแก้ไขปัญหา 
ไฟแบ่งช่องทางจราจรเสีย บนถนนสุทธิสารตั้งแต่ซอยอินทามระ 33 - 41 ทำให้ผู้ใช้รถใช้ถนนเกิดความสับสนในช่องทางเดินรถ ทำให้การจราจรติดขัด และเสี่ยงต่ออุบัติเหตุที่จะเกิดขึ้น จึงขอความช่วยเหลือถึงหน่วยงานที่เกี่ยวข้องช่วยเร่งดำเนินการแก้ไขปัญหา ( ขอบพระคุณครับ 🙏 )","100.56263,13.78931",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/7de22a1c7368c218fb60a0eef94870104a80f8d4.jpg,,426/1 ถ. สุทธิสารวินิจฉัย แขวง ดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,กรุงเทพมหานคร,2024-03-21 06:35:15.612429+00,กำลังดำเนินการ,,0,2024-03-22 01:37:18.030489+00
2024-HP2F4X,{ท่อระบายน้ำ},"เขตตลิ่งชัน,ฝ่ายเทศกิจ เขตตลิ่งชัน",การทิ้งน้ำมันเก่าลงท่อระบายน้ำทิ้ง,"100.44544,13.75226",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/b668a5552c168d1cb518802ae11d92d22590e352.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/abf7116047420970e946243d3571eaee.png,503 ถ. พรานนก - พุทธมณฑลสาย 4 แขวงบางพรม เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,บางพรม,ตลิ่งชัน,กรุงเทพมหานคร,2024-03-21 06:33:58.244239+00,เสร็จสิ้น,4,0,2024-03-22 04:58:24.707793+00
2024-H8HTB8,{PM2.5},"เขตประเวศ,ฝ่ายสิ่งแวดล้อมฯ เขตประเวศ",ฝุ่นจากเศษผ้าของโรงงานซักรีดที่เปิดดำเนินการในย่านบ้านพักอาศัย,"100.64156,13.68588",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/a9c4c67beb204e4d6ad280203618ab33cc529c34.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/8211468b7cf24f1f76189729c0490b56.png,MJPR+9H4 แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,2024-03-21 06:33:57.381413+00,เสร็จสิ้น,5,0,2024-03-22 03:44:25.805352+00
2024-BW8MKL,{สะพาน},"เขตจตุจักร,สำนักการโยธา กทม.","เสาทางขึ้นสะพานลอยหน้า
แบงค์กรุงเทพ (จะไปยูเนี่ยนมอลล์) โคนเสาเหล็กขนาด6นิ้ว
เป็นสนิมมากจะขาดแล้ว ช่วย
แจ้งหน่วยฯซ่วยซ่อมด้วยนะ
(ดังภาพ)","100.56116,13.81463",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/e948a28bdf21d4fdf88b07713f152a0440987508.jpg,,1150 ถ. พหลโยธิน แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จอมพล,จตุจักร,กรุงเทพมหานคร,2024-03-21 06:33:11.730258+00,กำลังดำเนินการ,,0,2024-03-21 06:38:00.393299+00
2024-GKY7QD,"{ทางเท้า,ถนน,น้ำท่วม}","เขตวังทองหลาง,ฝ่ายสิ่งแวดล้อมฯ เขตวังทองหลาง","ร้านก๊วยเตี๋ยวหน้าบิ๊กซีลาดพร้าว 64 แยก8 ต่อท่อย่นจากปลายท่ออ่างล้างจานแล้วเสียบตรงลงท่อระบายบนถนนโดยตรง ไม่ผ่านที่กรองเศษขยะ ไม่ผ่านถังดักไขมัน ไม่มีบ่อพักทางระบายน้ำ

ปลายท่ออุดช่องระบายน้ำของถนนในซอยไป1รู 

ทางเท้าบริเวณนั้น เสียหายและสกปรกมาก","100.59963,13.78820",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/131fd5b702cf105dbcc8b8cdef597405498c3178.jpg,,92/1 ซอย ลาดพร้าว 64 แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,2024-03-21 06:29:10.45684+00,กำลังดำเนินการ,,0,2024-03-22 03:42:06.571971+00
2024-GEQMG6,"{ป้าย,ทางเท้า}","เขตดอนเมือง,ฝ่ายเทศกิจ เขตดอนเมือง",วางป้ายไฟบนทางเท้า,"100.57374,13.94782",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/bc5ec50496f06c05bc08bf2aa0c1a014b8beacbc.jpg,,17 ซอย เทิดราชัน 1 แขวงสีกัน เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,สีกัน,ดอนเมือง,กรุงเทพมหานคร,2024-03-21 06:28:17.50617+00,กำลังดำเนินการ,,0,2024-03-21 07:14:20.991998+00
2024-FTE9WK,{ท่อระบายน้ำ},"เขตคันนายาว,กรมทางหลวง,ฝ่ายโยธา เขตคันนายาว",มีหลุมขนาดใหญ่ข้างท่อระบายน้ำ อยู่ตรงปากซอยรามอินทรา42 หน้าทางขึ้นสถานีรถไฟฟ้า รามอินทรา กม.9,"100.65020,13.84509",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/11b68b2618fa6e0755d1f9d7beb983d2cedfed59.jpg,,ซอยนวลจันทร์ แขวง รามอินทรา เขต บึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,รามอินทรา,คันนายาว,กรุงเทพมหานคร,2024-03-21 06:25:46.321028+00,กำลังดำเนินการ,,0,2024-03-22 01:34:24.414987+00
2024-9T22NF,"{กีดขวาง,ทางเท้า}","เขตดอนเมือง,ฝ่ายเทศกิจ เขตดอนเมือง",ขายอาหารบนทางเท้า วางโต๊ะเก้าอี้ บนทางเท้า ขี่มอไซค์และจักรยานมาจอดบนทางเท้า ทำเป็นประจำทุกวัน คนเดินเท้าไม่สามารถเดินได้,"100.57425,13.94719",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/10c5ceda24901d468c350a22ee4986f821258747.jpg,,5 ถ. เทิดราชัน แขวงสีกัน เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,สีกัน,ดอนเมือง,กรุงเทพมหานคร,2024-03-21 06:24:06.341911+00,กำลังดำเนินการ,,0,2024-03-21 07:13:11.149677+00
2024-LTR2TK,"{PM2.5,กีดขวาง,จราจร}","เขตสายไหม,สน.คันนายาว,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 2 (บก.น.2)",รถบบรรทุกจอดขวางทางจราจรมาก ฝุ่นเยอะ สัญจรกันลำบาก ปัญหาเรื่อรังมานานแล้วครับยังไม่ได้มีใครเข้ามาดูแลเลย,"100.66660,13.89697",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/26c8e15cd68e2727673fd92f5629d01828537c89.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711009314331.jpeg,99/57 จตุโชติ 4 แยก 2/2 แขวงออเงิน เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,ออเงิน,สายไหม,กรุงเทพมหานคร,2024-03-21 06:23:49.672052+00,เสร็จสิ้น,5,0,2024-03-22 01:37:07.104337+00
2024-49YZQF,{ป้าย},"เขตบางพลัด,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)",ป้ายรถเมย์เก้าอี้รอรถพัง,"100.47903,13.77665",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/05fa073438314f40bd2ff0feafd3ba0098511107.jpg,,Opposite Tesco Lotus Pinklao แขวง บางบำหรุ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,บางบำหรุ,บางพลัด,กรุงเทพมหานคร,2024-03-21 06:22:58.665183+00,กำลังดำเนินการ,,0,2024-03-21 07:09:47.619029+00
CGH7DH,"{ถนน,ร้องเรียน}","สำนักงานเลขานุการผู้ว่าราชการกรุงเทพมหานคร,เขตพระนคร","ปัญหา: ประชาชนต้องการเสนอแนะให้มีเมนูการร้องเรียนผ่านTraffy fondue ของผู้ว่าชัชชาติกรุงเทพเหมือนเดิม เพราะรับเรื่องและส่งเรื่องเร็วและอยากให้ Line@ Traffy fondue มีการตอบกลับประชาชนที่แจ้งเรื่องเข้าไป ไม่เพิกเฉยและมีการเคลื่อนไหว
บ้านเลขที่: 173
ถนน: ดินสอ
จุดสังเกต: ศาลาว่าการกรุงเทพมหานคร
เขต: พระนคร
#1555","100.50156,13.75387",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711002150220.jpeg,,173 ถนน ดินสอ แขวงเสาชิงช้า เขตพระนคร กรุงเทพมหานคร 10200 ประเทศไทย,เสาชิงช้า,พระนคร,จังหวัดกรุงเทพมหานคร,2024-03-21 06:22:38.228854+00,กำลังดำเนินการ,,0,2024-03-21 07:14:22.479207+00
2024-6LZ3DV,{ทางเท้า},"เขตพญาไท,ฝ่ายโยธา เขตพญาไท",ฟุตบาทพัง เดินลำบาก,"100.54319,13.77733",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/2caf3876618d059ade8c9d09b927d05403894036.jpg,,4 ถนนพหลโยธิน แขวงพญาไท เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,สามเสนใน,พญาไท,กรุงเทพมหานคร,2024-03-21 06:21:38.36017+00,กำลังดำเนินการ,,0,2024-03-22 02:48:03.520356+00
2024-QL9MFD,{ทางเท้า},"เขตสวนหลวง,ฝ่ายเทศกิจ เขตสวนหลวง",ขี่รถบนทางเท้า,"100.64184,13.72976",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/7a72fa07c7f3bfd17aa86ac2eb154a4144b733d5.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/d64d4fec37ba1acf2eafd5eb25ab0b8e.png,699 ถ. ศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,2024-03-21 06:20:54.690289+00,เสร็จสิ้น,5,0,2024-03-22 05:03:19.624913+00
VH7GVG,{ถนน},"เขตบางกอกน้อย,สำนักการโยธา กทม.","ถนนชำรุดทางเข้าหน้าคอนโด
#1555 #bkkrongtook","100.46965,13.75874",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711001955272.jpeg,,เดอะทรี จรัญฯ 30 ถนน จรัญสนิทวงศ์ แขวงบ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร : 46 ถ. จรัญสนิทวงศ์ แขวงบ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บ้านช่างหล่อ,บางกอกน้อย,จังหวัดกรุงเทพมหานคร,2024-03-21 06:19:19.326168+00,กำลังดำเนินการ,,0,2024-03-21 06:50:05.348055+00
2CA38C,{ถนน},"เขตมีนบุรี,ฝ่ายเทศกิจ เขตมีนบุรี","ปัญหา: บริเวณริมถนนดังกล่าว ในวันที่ 20 มีนาคม 67 เวลา 17.00 น.พบมีการเผาหญ้า ทำให้เกิดควันลอยมาถึงบ้านของประชาชน สร้างความเดือดร้อน  
ถนน: คุ้มเกล้า
จุดสังเกต: ถนนเส้นสถานีตำรวจนครบาลฉลองกรุง
เขต: มีนบุรี
#1555","100.78271,13.80702",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711001902616.jpeg,,RQ4M+R38 แขวงแสนแสบ เขตมีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย,แสนแสบ,มีนบุรี,จังหวัดกรุงเทพมหานคร,2024-03-21 06:18:32.115125+00,กำลังดำเนินการ,,0,2024-03-21 08:54:52.21207+00
2024-NH9HHV,"{ความสะอาด,ร้องเรียน,ความปลอดภัย,คนจรจัด}","เขตลาดพร้าว,ฝ่ายเทศกิจ เขตลาดพร้าว","ขอแจ้งที่ดินรกร้างในซอยนาคนิวาส​ 37 แยก 2-3 ขวามือ สภาพตามภาพแนบ

ปล่อยร้างมาสิบกว่าปีแล้วไม่เคยทำอะไร 
ทำให้กลายเป็นป่า 
-มีคนจรจัดมาอาศัย 
-มีคนมาทิ้งขยะ 
-taxi มาถ่ายทุกข์​ 
-ที่สำคัญ​คือมีสัตว์​อันตรายมาอาศัยทำให้เพื่อนบ้านเดือดร้อน มีทั้งงูเหลือมเข้าในห้องซักผ้าตอนเที่ยงคืน ตะกวดเข้าบ้าน อยู่​บนรถตอนจะขับออก เป็นที่หวาดระแวงทุกวัน","100.60396,13.81112",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/0b217aedf1a0685c12737d9f2f897b1885fecaa2.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/ba96cf23de5574c6abf35ab61ff2d948.png,9 ซอย นาคนิวาส 37 แยก 2-3 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,2024-03-21 06:18:00.327924+00,กำลังดำเนินการ,,0,2024-03-22 04:09:50.386713+00
2024-3XBMGT,{จราจร},"เขตป้อมปราบศัตรูพ่าย,ฝ่ายเทศกิจ เขตป้อมปราบศัตรูพ่าย",แจ้งหลายรอบแช้วมีการปล่อยให้คนมาขายของข้างทางและปล่อยให้จอดรถวาวกรวยจองที่ทำรถติดรถเข้าออกลำบากแจ้งกี่รอบขายเหมือนเดิม,"100.50746,13.74642",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/a1e33ce94c9c659a41fb3d0af4c27a2981589731.jpg,,64 ถนน เจ้าคำรบ แขวงป้อมปราบ เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย,ป้อมปราบ,ป้อมปราบศัตรูพ่าย,กรุงเทพมหานคร,2024-03-21 06:14:38.478664+00,กำลังดำเนินการ,,0,2024-03-21 07:15:17.998935+00
2024-3WK8ZM,"{ทางเท้า,ถนน,กีดขวาง}","เขตวัฒนา,ฝ่ายเทศกิจ เขตวัฒนา",ขายของบนทางเท้า กีดขวางทางม้าลาย หน้ามหาวิทยาลัยศรีนครินทรวิโรฒ,"100.56260,13.74512",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/82b4a843bbedce1b058813a5de4d92789644cb0b.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/8bb3a760ad0eb11cf2d195d13a0d432c.png,61 ซอย สุขุมวิท 21 แขวง คลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตยเหนือ,วัฒนา,กรุงเทพมหานคร,2024-03-21 06:14:14.755986+00,เสร็จสิ้น,,0,2024-03-21 15:41:05.769347+00
2024-LUGBDA,"{ความสะอาด,น้ำท่วม}","เขตภาษีเจริญ,ฝ่ายโยธา เขตภาษีเจริญ,ฝ่ายสิ่งแวดล้อมฯ เขตภาษีเจริญ,พนักงานกวาด เขตภาษีเจริญ",เรียนเจ้าหน้าที่ฝ่ายสิ่งแวดล้อมฯเขตภาษีเจริญ กรมควบคุมมลพิษ  เมื่อวันที่ 20 มีนาคม 2567 มีฝนตกหนัก มีน้ำท่วมรอบบริเวณบ้าน โรงรถ พร้อมมีคราบน้ำมันปนเปื้อนส่งกลิ่นเหม็นมากับท่อระบายนำ้ทำให้เกิดความลำบากในการใช้ชีวิตเสี่ยงต่อการลื่นหกล้มและที่บ้านมีแม่อายุ 90 ปี เป็นผู้ป่วยโรคสมองตีบต้องสูดกลิ่นน้ำมัน ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,"100.46509,13.72716",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/a7d0f605f63a156c7e245a26dffa297f710be803.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711011383597.jpeg,201/17 ซอย เพชรเกษม 20 แขวงปากคลองภาษีเจริญ เขตภาษีเจริญ กรุงเทพมหานคร 10160 ประเทศไทย,ปากคลองภาษีเจริญ,ภาษีเจริญ,กรุงเทพมหานคร,2024-03-21 06:13:35.916515+00,กำลังดำเนินการ,,0,2024-03-21 08:56:25.569965+00
2024-M9PKWH,"{ความปลอดภัย,PM2.5}","เขตสายไหม,ฝ่ายเทศกิจ เขตสายไหม",รถบรรทุกทำดินหล่นบนผิวจราจรทำให้เกิดอุบัติเหตุและมีฝุ่นจำนวนมากคับ,"100.63821,13.90048",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/2d031549802252cb851071e848802c34fd846470.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711008530877.jpeg,8/15หมู่ที่ 3 27 ถ. เพิ่มสิน แขวงคลองถนน เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,คลองถนน,สายไหม,กรุงเทพมหานคร,2024-03-21 06:12:40.94357+00,เสร็จสิ้น,,0,2024-03-21 08:15:38.853739+00
2024-4Y9KQB,{ทางเท้า},"เขตพญาไท,ฝ่ายโยธา เขตพญาไท",ปล่อยน้ำแอร์ลงฟุตบาท,"100.54666,13.78600",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/706c80cfd9ca44c10b7d89a7ec6d28555b5b6756.jpg,,1 อาคาร ESV ซอย พหลโยธิน 9 ถนนพหลโยธิน แขวงพญาไท เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,สามเสนใน,พญาไท,กรุงเทพมหานคร,2024-03-21 06:12:02.897782+00,กำลังดำเนินการ,,0,2024-03-21 06:16:30.090963+00
2024-G9944Q,{ต้นไม้},"เขตบางนา,ฝ่ายรักษาความสะอาดฯ เขตบางนา",ช่วยตัดแต่งต้นไม้​ บังป้ายโฆษณาในพื้นที่ลานจอด​,"100.60900,13.68034",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/0a48b12103745e74eb6aec11cf366c929f6040cc.jpg,,7 Sukhumvit 66/1 Alley บางนาเหนือ เขตบางนา กรุงเทพมหานคร 10260 ประเทศไทย,บางนาเหนือ,บางนา,กรุงเทพมหานคร,2024-03-21 06:11:47.583453+00,กำลังดำเนินการ,,0,2024-03-21 10:32:42.588751+00
R966CH,{ถนน},เขตราชเทวี,"ปัญหา: ประชาชนได้โทรติดต่อสำนักงานเขตราชเทวี ตามเบอร์โทรที่อยู่ในช่องทางออนไลน์ แต่ไม่มีเจ้าหน้าที่รับสาย ต้องการให้ทางเขตราชเทวีอัพเดทเบอร์โทรศัพท์ที่ประชาชนสามารถติดต่อได้
ถนน: พญาไท
จุดสังเกต: สำนักงานเขตราชเทวี
เขต: ราชเทวี
#1555","100.53419,13.75912",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711001343087.jpeg,,10 ถ. พญาไท แขวงทุ่งพญาไท เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,ทุ่งพญาไท,ราชเทวี,จังหวัดกรุงเทพมหานคร,2024-03-21 06:09:06.189424+00,รอรับเรื่อง,,0,2024-03-21 06:09:07.918542+00
HWP32P,"{ถนน,ความปลอดภัย,สะพาน,คนจรจัด}","เขตราชเทวี,ฝ่ายเทศกิจ เขตราชเทวี","ปัญหา: บนสะพานลอยคนข้ามถนน บริเวณหน้าคอนโดบ้านปทุมวัน (อีกฝั่งจะเป็นธนาคารกรุงศรีอยุธยา) พบคนเร่ร่อนจำนวน 1 คนเป็นผู้ชาย นอนอยู่บนสะพานลอยตลอดเวลา มีการขับถ่ายเรี่ยราดบนสะพานลอย ประชาชนเกรงจะไม่ปลอดภัยเวลาเดินข้ามสะพานลอย
ถนน: พญาไท
เขต: ราชเทวี
#1555","100.53270,13.75502",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711001267289.jpeg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/9e57b5def9c03517e5ce9eedb557d730.png,19/1 ถ. พญาไท แขวงถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,ทุ่งพญาไท,ราชเทวี,จังหวัดกรุงเทพมหานคร,2024-03-21 06:07:55.121697+00,เสร็จสิ้น,,0,2024-03-22 06:05:12.932212+00
J87N4E,"{ถนน,แสงสว่าง}","เขตตลิ่งชัน,สำนักการโยธา กทม.","ปัญหา: บริเวณต้นซอยดังกล่าว พบดวงไฟส่องสว่างทางสาธารณะดับชำรุด จำนวน 1 ดวง (เสาไฟฟ้าหมายเลข ญ.7) ดับมานานเป็นระยะเวลา 3 เดือน
ซอย: ฉิมพลี 13
ถนน: ฉิมพลี
เขต: ตลิ่งชัน
#1555","100.44058,13.78571",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711001107717.jpeg,,QCPR+765 ซอย ฉิมพลี 13 แขวงฉิมพลี เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,ฉิมพลี,ตลิ่งชัน,จังหวัดกรุงเทพมหานคร,2024-03-21 06:05:10.077579+00,กำลังดำเนินการ,,0,2024-03-21 07:40:36.976901+00
2024-9QGZXE,"{ทางเท้า,ป้าย}",เขตปทุมวัน,แจ้งซ้ำเรื่องหาบเร่ แผงลอยขึ้นมาขายบนทางเท้าหน้าตึกโรเล็กซ์ มาทุกวัน จันทร์ถึงศุกร์เลยครับ ยิ่งตอนพักเที่ยงยิ่งมาขายกันเต็มตรงป้ายห้ามเลย มาจัดการด้วยครับ,"100.54685,13.73826",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/cfcdc5dcfe757ebba348e1bf02f3c4a85a43e85d.jpg,,9 ถ. วิทยุ แขวง ลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,ลุมพินี,ปทุมวัน,กรุงเทพมหานคร,2024-03-21 06:01:53.855543+00,รอรับเรื่อง,,0,2024-03-21 06:01:53.842779+00
2024-NFU2QB,"{ท่อระบายน้ำ,ความปลอดภัย,น้ำท่วม,ถนน}","กองระบบท่อระบายน้ำ สำนักการระบายน้ำ,เขตยานนาวา,เขตสาทร,สำนักการระบายน้ำ กทม.",ตรงแยกจากถนนจันทน์เพื่อเลี้ยวซ้ายไปถนนนางลิ้นจี่ มุ่งหน้าสวนพลู สาทร ท่อระบายน้ำกับพื้นถนนต่างระดับกันมาก ทำให้รถที่วิ่งเหมือนตกหลุม อันตรายมากครับ โปรดทำท่อ        ตระแกรงระบายน้ำให้ เป็นระดับเดียวกับพื้นผิวถนนด้วยครับ,"100.54197,13.71020",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/ddfb35803c3761b7dacdc92be67b24a07ce0b105.jpg,,33 ซอย นางลิ้นจี่ 1 แขวง ช่องนนทรี เขต ยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,2024-03-21 05:58:46.433358+00,กำลังดำเนินการ,,0,2024-03-22 04:37:53.319449+00
2024-6Z6M4X,"{ท่อระบายน้ำ,กีดขวาง}","เขตธนบุรี,การประปานครหลวง กปน. (Metropolitan Waterworks Authority - MWA),สำนักงานประปาสาขาตากสิน สสต.","ทางปะปาได้เริ่มโครงการวางท่อน้ำใหม่ ซึ่งบริเวณหน้าบ้านโดนขุดเจาะเสร็จสิ้นตั้งแต่วันที่ 29/12/67 หลังจากนั้นปล่อยเป็นรู จนถึงวันที่ 10/3/67 ถึงเริ่มลงหินปิดรูและราดยางมะตอย วันที่ 15/3/67 ลงคอนกรีตแต่ลงเพียงครึ่งเดียวของหน้าบ้านและปล่อยทิ้งไว้อย่างนั้นจนกระทั่งถึงวันนี้ 21/3/68
เหตุการณ์ดังกล่าว ทำให้เกิดความเสียหายและสูญเสียรายได้เป็นอย่างมาก อยากให้เร่งทำให้เสร็จเหมือนดังบ้านอื่นๆ และเกรงใจกับเจ้าของบ้าน ไม่วางของรกทิ้งไว้หรือจอดใดๆกีดขวางทางหน้าบ้านซึ่งเป็นร้านค้าค่ะ","100.48976,13.71287",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/30a7ab1cd8c12a3bbd45467e74d9a7ac8daff83c.jpg,,172 ซอย สมเด็จพระเจ้าตากสิน 19 แขวงสำเหร่ เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,สำเหร่,ธนบุรี,กรุงเทพมหานคร,2024-03-21 05:57:58.496763+00,กำลังดำเนินการ,,0,2024-03-21 09:46:39.327019+00
2024-BLVDCT,{ความสะอาด},"เขตมีนบุรี,เขตคลองสามวา,ฝ่ายเทศกิจ เขตคลองสามวา",มีการลักลอบทิ้งขยะเพิ่มขึ้นเป็นจำนวนมาก รบกวนหน่วยงานประสานรถเก็บขยะ และเจ้าหน้าที่มาทำการขนขยะออกไปทิ้งด้วย เพื่อลดปัญหาการจุดไฟเผาขยะที่ก่อให้เกิดมลพิษ สิ่งที่ต้องการตอนนี้คือการขนขยะ ออกจากพื้นที่ตรงนี้โดยด่วน,"100.73914,13.83589",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/c96b395cf6b968ab3b820da96a7992c5d75c72d7.jpg,,5 นิมิตใหม่ 10 แขวง ทรายกองดิน มีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,2024-03-21 05:57:52.476225+00,กำลังดำเนินการ,,0,2024-03-21 08:16:01.720749+00
YJGL99,"{สายไฟ,ถนน}","เขตพระโขนง,ฝ่ายโยธา เขตพระโขนง","ปัญหา: พบสายสื่อสารห้อยย้อยลงมา เวลาขับรถสัญจรผ่านทำให้เกิดการเกี่ยวกับสายสื่อสาร
ซอย: อุดมสุข 31
ถนน: สุขุมวิท 103 (อุดมสุข)
จุดสังเกต: เข้าซอยดังกล่าวไปประมาณ 50 เมตร ซ้ายมือ
เขต: พระโขนง
#1555","100.62486,13.67923",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711000419903.jpeg,,56 ซอย อุดมสุข 31 แขวงบางจาก เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย,บางจาก,พระโขนง,จังหวัดกรุงเทพมหานคร,2024-03-21 05:53:41.997608+00,กำลังดำเนินการ,,0,2024-03-21 07:04:20.138313+00
NHD42A,{ถนน},"เขตพระโขนง,ฝ่ายโยธา เขตพระโขนง","ปัญหา: ภายในซอยวชิรธรรมสาธิต 23 เชื่อมไปยังซอยปุณณวิถี 28 พบถนนชำรุดเป็นหลุมเป็นบ่อตลอดทั้งเส้น และมีฝาท่อระบายน้ำไม่เสมอกับผิวถนน อยากให้แก้ไขซ่อมแซมปรับพื้นผิวถนนให้เรียบ
ซอย: วชิรธรรมสาธิต 23
ถนน: สุขุมวิท 101/1
เขต: พระโขนง
#1555","100.62082,13.68584",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711000364095.jpeg,,51 ซ. วชิรธรรมสาธิต 23 แขวงบางจาก เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย,บางจาก,พระโขนง,จังหวัดกรุงเทพมหานคร,2024-03-21 05:52:46.040129+00,กำลังดำเนินการ,,0,2024-03-21 07:07:20.739894+00
